,Unnamed: 0,text,sentiment,classification,clean_text
17817,17817,At the SpokClub - fell in love with Tom Arnold all over again (not Rosie`**** definitely different)... Lucky moi,positive,1.0,spokclub fell love tom arnold rosie definitely different lucky moi
17819,17819," haven`t read ahat book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved",positive,1.0,havent read ahat book heard feed spay love great motto pet owner although involved
17820,17820," loving your music , had a good recommendation from someone who knows his stuff",positive,1.0,loving music good recommendation someone know stuff
17821,17821, man i cant go on sunday cause im helping out all day at the pianoo recital. this sucks,negative,0.0,man cant go sunday cause im helping day pianoo recital suck
17823,17823,"tryinto learn for my oral exam, but I`m too distracted",negative,0.0,tryinto learn oral exam im distracted
17824,17824, why you never answer me..  wath i say to you,negative,0.0,never answer wath say
17825,17825,#twitterfails **** hard right now...thissss is annoying,negative,0.0,twitterfails hard right nowthissss annoying
17826,17826, I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,negative,0.0,heard regina girl song le deux think u shouldhave come back mc miss u
17827,17827,MAO! listening to the great Bob Marley!  Wow hes so awesome,positive,1.0,mao listening great bob marley wow he awesome
17828,17828,At Marlees doc appointment poor babygirl has to get shots,negative,0.0,marlees doc appointment poor babygirl get shot
17829,17829,is a lil sad bc I wo t be able toeat a hot dog and Big Kahuna cookie sandwich at the Ranger game tonight!,negative,0.0,lil sad bc wo able toeat hot dog big kahuna cookie sandwich ranger game tonight
17831,17831,"Good night all,515 miles of trails with 7 peeks to climb in the morning, fun times ahead",positive,1.0,good night mile trail peek climb morning fun time ahead
17833,17833,"is anxiousawaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 & 4 .... Yeahhhhh",positive,1.0,anxiousawaiting rocketslakers game yes finally got tix game yeahhhhh
17834,17834,Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn`t be this hard,negative,0.0,ever restaurant item menu lunch decision shouldnt hard
17835,17835,"_d I can`t view anything, Gerald. Not only am IIII banned, I can`t even read the **** place.",negative,0.0,cant view anything gerald iiii banned cant even read place
17837,17837, Me nd Wendy are going after all.  Wish you were!!!,negative,0.0,nd wendy going wish
17838,17838," Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.'",negative,0.0,every time succeed code get sorry credit card declined time
17839,17839,"so bored  Gonna go to the Carnival and get an all day pass tomorrow. Excited for that, but very bored today.",negative,0.0,bored gonna go carnival get day pas tomorrow excited bored today
17840,17840, at and dirty one now,negative,0.0,dirty one
17842,17842," oh no, you` e gonna have to break up w/your ups guy when you move",negative,0.0,oh e gonna break wyour ups guy move
17845,17845,is feeling so giddy and wanna go home.,negative,0.0,feeling giddy wanna go home
17846,17846, Inreresting Combination  Have a great one ;),positive,1.0,inreresting combination great one
17848,17848,Aw i ouldn`t see robert before practice. That makes me sad,negative,0.0,aw ouldnt see robert practice make sad
17850,17850,"Goooddd Dayy  Beeen shopping, didn`t get what I wanted though  But my best friend has comeeee homeeee!! XD Ily Shannii x",positive,1.0,goooddd dayy beeen shopping didnt get wanted though best friend comeeee homeeee xd ily shannii x
17852,17852," Oh saaame here, can`t believe they killed him off!  Hate Stringer now!",negative,0.0,oh saaame cant believe killed hate stringer
17856,17856,reallyonot lookin forward to monday  bak to college,negative,0.0,reallyonot lookin forward monday bak college
17859,17859,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME,positive,1.0,last day sign gocincinnati wwwcrossroadsnetgocincinnati sign group going awesome
17860,17860," Yeah, mi said 'That`s a nice picture' & gave me the red x!  Hope you get it working soon!",positive,1.0,yeah mi said thats nice picture gave red x hope get working soon
17861,17861,Oh my gosh! My hair is so short! I miss my long hair!,negative,0.0,oh gosh hair short miss long hair
17862,17862,_6 i wish you were here to take care of me,positive,1.0,wish take care
17863,17863,second song is coming along nicley,positive,1.0,second song coming along nicley
17864,17864, don fine relaxin at work... Hardly working,positive,1.0,fine relaxin work hardly working
17867,17867, i want u tnow i don`t like u hun  j/p u know we go back,negative,0.0,want u tnow dont like u hun jp u know go back
17868,17868,On my way home n having 2 deal w underage girls drinking gin on da bus while talking bout keggers......**** i feel old,negative,0.0,way home n deal w underage girl drinking gin da bus talking bout keggers feel old
17869,17869,: i really adore your K-POPPED sssite ! http://k-popped.com/ haha,positive,1.0,really adore kpopped sssite httpkpoppedcom haha
17870,17870,Still sick at home,negative,0.0,still sick home
17871,17871,G I trudged through the first 60 pages of Anathem.  Now on pg340...it`s been a long time since I wanted to call in sick just to read,positive,1.0,g trudged first page anathem pgits long time since wanted call sick read
17872,17872,In bed after a good last saturday in ec. I`m gonna miss this place but can`t wait til summer,negative,0.0,bed good last saturday ec im gonna miss place cant wait til summer
17873,17873,good morning guys!  experimental chemistry test this morning :sss wish me luck!,positive,1.0,good morning guy experimental chemistry test morning ss wish luck
17876,17876," yeah, i`m so excited.",positive,1.0,yeah im excited
17878,17878, it was fun  Ate at mas.Thanks!!  Good luck w/ ur showing tomorrow.,negative,0.0,fun ate masthanks good luck w ur showing tomorrow
17879,17879,Tired. About to climb into bed and fall assleep. I hope this weekend will be fun... I only have a couple of weeks left,positive,1.0,tired climb bed fall assleep hope weekend fun couple week left
17881,17881," thanks for trying   I sas hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed.",positive,1.0,thanks trying sa hoping bud trillin fest would honored guest hobnobbed
17883,17883, Yeaaa its nice! But im only here for a weekend!,positive,1.0,yeaaa nice im weekend
17885,17885,GGGIVE A HATER A Hug ? Why would you do that? I don`t like mwean people,negative,0.0,gggive hater hug would dont like mwean people
17892,17892," Awww  that`s no fun, did you take something?",negative,0.0,awww thats fun take something
17893,17893,"I feel likeeee ive done the London marathon, I ach all over",negative,0.0,feel likeeee ive done london marathon ach
17895,17895, I agree. I danced with my dad to 'Kind & Generous' at my wedding. HUGE fan.,positive,1.0,agree danced dad kind generous wedding huge fan
17896,17896, youre such a great person.,positive,1.0,youre great person
17898,17898," didn t know you folks were there, sorry.",negative,0.0,know folk sorry
17899,17899, sexxxxxxxy  I had a silly weekend with my bff =P Fun times! Haha,positive,1.0,sexxxxxxxy silly weekend bff p fun time haha
17900,17900, whaaaat wwwhat about your house? You`ve been working so hard on it!,negative,0.0,whaaaat wwwhat house youve working hard
17904,17904,"Is finally home, fed aaand ready to go to bed and its only 2:45am.  That`s gotta be a record",positive,1.0,finally home fed aaand ready go bed thats gotta record
17905,17905,  what`s wrong with debbie?,negative,0.0,whats wrong debbie
17907,17907,"aww, You Are The Sunshine Of My Life from Bob and Larry Sing the 70s.  makes me think of  <3",positive,1.0,aww sunshine life bob larry sing make think
17909,17909, WHAT?! i was wanting to see that show!!,negative,0.0,wanting see show
17910,17910,I hate how MS mekes me feel. I can`t control my legs 2nite & am in too much pain - it`s driving me crazy  Anyone else get those moments?!!,negative,0.0,hate m mekes feel cant control leg nite much pain driving crazy anyone else get moment
17911,17911, Hahahahahahahahahah! That tickled me so much!,positive,1.0,hahahahahahahahahah tickled much
17912,17912,_Josaohow exciting!!! looking forward to pics on facebook  ****,positive,1.0,josaohow exciting looking forward pic facebook
17913,17913, I want all the soldiers to come home so we don`t have to hear about anymore being killed.,positive,1.0,want soldier come home dont hear anymore killed
17914,17914,i sill DON`T have the internet @ home  ****,negative,0.0,sill dont internet home
17915,17915,Just read McDonald`s is actually running more ads than before the economic slowdown. Great. I`m lovin it.,positive,1.0,read mcdonalds actually running ad economic slowdown great im lovin
17916,17916,Fuccin bacc hurts now. Just dragged the long bllocc on a piece of wood. From the corner to in my garage.,negative,0.0,fuccin bacc hurt dragged long bllocc piece wood corner garage
17917,17917, Oh ****. That really sucks,negative,0.0,oh really suck
17918,17918,my car is possessed and wonnnn`t stop honking at me,negative,0.0,car possessed wonnnnt stop honking
17919,17919,"Going to bed. Today was another good, if uneventful day.",positive,1.0,going bed today another good uneventful day
17920,17920, the ew song with cobra starship is amazing!!,positive,1.0,ew song cobra starship amazing
17921,17921," bahaha, BOF? you`ve gotta get a life... although i can`t say much with my obsession with miley cyrus.. I`VE gotta get a life",positive,1.0,bahaha bof youve gotta get life although cant say much obsession miley cyrus ive gotta get life
17922,17922,had a nice time wiiith juno  http://plurk.com/p/sv71z,positive,1.0,nice time wiiith juno httpplurkcompsvz
17924,17924,Just saw up with my favorites and surprisingly iiiit was way too sad,negative,0.0,saw favorite surprisingly iiiit way sad
17927,17927, it`s depressing,negative,0.0,depressing
17928,17928,Hy Mother`s Day to all your wonderful moms!,positive,1.0,hy mother day wonderful mom
17929,17929,"If any one is looking for  he is now at   (And if you don`t know him yet, follow him anyways, good guy)",positive,1.0,one looking dont know yet follow anyways good guy
17930,17930," ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleeeeep is needed!",positive,1.0,ha think got like two hour sleep last night early start tomorrow chillin sleeeeep needed
