,Unnamed: 0,text,sentiment,classification,clean_text
16574,16574,"am I native, not french ! I hate this ! !  ! Trying to find animals in french, I SUCK, SOMEONE HELP PLEEEEEASE  ? Alone- Allison Iraheta ?",negative,0.0,native french hate trying find animal french suck someone help pleeeeease alone allison iraheta
16576,16576,Friday at tubes work are slow..,negative,0.0,friday tube work slow
16577,16577,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute,positive,1.0,watching movie rocking baby kitty asleep sling hanging neck cute
16579,16579,also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,negative,0.0,also hanging right bored hahaha didnt work today different hour money lol whatev
16580,16580,Har vondt i My ryggen back hurts,negative,0.0,har vondt ryggen back hurt
16581,16581,"We waste way too much paper @ the office... for nothing worthy, that almost disgust me",negative,0.0,waste way much paper office nothing worthy almost disgust
16582,16582, Italy or greece for me  Love men Italian hehe ;),positive,1.0,italy greece love men italian hehe
16583,16583,Ugh I`m tired,negative,0.0,ugh im tired
16584,16584, I just KNEW get you`d that!,positive,1.0,knew get youd
16587,16587,"Had fried oreos downtown vegas, went to the park with her cousins. BEST DAY EVERRRR.  Happy mommy`s day!",positive,1.0,fried oreo downtown vega went park cousin best day everrrr happy mommy day
16589,16589,Happy mother`s day to all moms!,positive,1.0,happy mother day mom
16592,16592,Afternooon Goood,positive,1.0,afternooon goood
16595,16595,such a terrible day  only six now...,negative,0.0,terrible day six
16597,16597,"am hungry.. going to eat... catch up with you guys later & 4 people who are hurt by my sardonic quotes - why are you waiting, hit me back",negative,0.0,hungry going eat catch guy later people hurt sardonic quote waiting hit back
16601,16601,im really tired.. not much time to sleep,negative,0.0,im really tired much time sleep
16603,16603," did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay",positive,1.0,get california vintage ahahah best dress want dont ebay
16605,16605, or elope  I can`t wait to see the pictures of you in the dress. It will be breath taking,positive,1.0,elope cant wait see picture dress breath taking
16606,16606,Such a fun night. I needed the break. PS- I love you man effing is hilarious! Good night twitter world. Sweet dreams,positive,1.0,fun night needed break p love man effing hilarious good night twitter world sweet dream
16607,16607,Feel sorry for Adam Cook. Be strong for David and family,negative,0.0,feel sorry adam cook strong david family
16608,16608,Woot. just had my interview! went awsome! didn`t I get to talk with Mr. Johnny thought...  oh well I still did really good!,positive,1.0,woot interview went awsome didnt get talk mr johnny thought oh well still really good
16609,16609,sad   Miss my friends !,negative,0.0,sad miss friend
16611,16611, I LOVE IT!!!!!!!!!!!!!!!!!!!!!! I ALSO LIKE THE NEW PROFILE PIC!!!!!!!!!!!!!!!!!!!!,positive,1.0,love also like new profile pic
16613,16613,-was just told by Dan to NOT say anything anymore...  -now im super sad =(,negative,0.0,told dan say anything anymore im super sad
16614,16614,#jonaswebcast i just it!!!! missed,negative,0.0,jonaswebcast missed
16615,16615,goodnight!!!,positive,1.0,goodnight
16616,16616," and the 'fuck  ' because was I dont get my gift!   I was SO exited about it, and it was sooo awesome...",positive,1.0,fuck dont get gift exited sooo awesome
16619,16619, well uhm i guess u pretty do now dont u? lol but it still sounded good,positive,1.0,well uhm guess u pretty dont u lol still sounded good
16622,16622, left.  so sad. waiting for mom come to home. want to have papa johns for dinner.,negative,0.0,left sad waiting mom come home want papa john dinner
16623,16623,_WOCKEEZ  Don`t wanna miss ANY of your shows...you guys kick it! Sad to say...my plane is in the shop...,negative,0.0,wockeez dont wanna miss showsyou guy kick sad saymy plane shop
16625,16625, I was thinking there should be a thumbs down button for Cry me a river.,negative,0.0,thinking thumb button cry river
16627,16627,I had a super cool dream last night.  asked me and  to be on her show. Wooowww.  *hopes it will come true* ),positive,1.0,super cool dream last night asked show wooowww hope come true
16628,16628,I`m boredddd. The day has quick gone  I don`t like it!,negative,0.0,im boredddd day quick gone dont like
16629,16629,_pollard Never. I`m banned by Court Order,negative,0.0,pollard never im banned court order
16630,16630," I saw them at a show a few weeks ago.  Hate to say I was not all impressed that    fun. and AS were good, though.",negative,0.0,saw show week ago hate say impressed fun good though
16633,16633, Gutted your not playing Kos in July Jules,negative,0.0,gutted playing ko july jules
16636,16636,"Dad: 'No trips to Lahore for you.' Me: 'I do live in DC & which NYC also = big targets.' Bummer, no Pizza Hut chicken tikka pizza for me",negative,0.0,dad trip lahore live dc nyc also big target bummer pizza hut chicken tikka pizza
16637,16637," Thanks, btw which men`s hairstyles are in right now? I`m growing my hair long  anyway hope you are having a good weekend!",positive,1.0,thanks btw men hairstyle right im growing hair long anyway hope good weekend
16640,16640, Lol..Wat was Vibes doin on Atlantic? & ur where`s shirt in your twitter pic? lol,positive,1.0,lolwat vibe doin atlantic ur wheres shirt twitter pic lol
16643,16643,at f***** work  .... want somebody to come ???,negative,0.0,f work want somebody come
16645,16645,"gross. it`s hot, and there`s cotton EVERYWHERE.. hello allergies.",negative,0.0,gross hot there cotton everywhere hello allergy
16646,16646," sadly  me. isn`t It`s some1 w/ 1 follower 1 update & hasn`t used Twitter since May 1, `07  I wanted that name, too",negative,0.0,sadly isnt w follower update hasnt used twitter since may wanted name
16647,16647,thirty minutes turned into three hours. oops,negative,0.0,thirty minute turned three hour oops
16648,16648,"_Nigeria oh yeah I know  We met when I was taking the out trash, hhaha",negative,0.0,nigeria oh yeah know met taking trash hhaha
16650,16650,"Thank you, Gerbino, for forcing us starting junior year to make survey mockups. Let tell me you how super helpful this skill has been.",positive,1.0,thank gerbino forcing u starting junior year make survey mockups let tell super helpful skill
16652,16652," That`s a great point... but I`m not **** in woods, ANY! Sara... you should know better.  Haha",positive,1.0,thats great point im wood sara know better haha
16653,16653,Grr...Fatboy Slim is out of the EDC Lineup.,negative,0.0,grrfatboy slim edc lineup
16654,16654," I will  I doing enjoyed the peg bags, I`ve adapted the design for a tote bag  Bit cuter than I normally do",positive,1.0,enjoyed peg bag ive adapted design tote bag bit cuter normally
16655,16655, That is amazing she will be happy with it enjoy your sunday  ****,positive,1.0,amazing happy enjoy sunday
16656,16656," forward to starting teaching new students all about hypnosis, will have plenty of I`m laughs sure",positive,1.0,forward starting teaching new student hypnosis plenty im laugh sure
16657,16657,_Bloody_Poet  Bad friends! Sorry to hear that.,negative,0.0,bloodypoet bad friend sorry hear
16658,16658, i wish there an was 'i like' option (like fb) for things like this,positive,1.0,wish like option like fb thing like
16660,16660, The one and the same! Should a be good gig,positive,1.0,one good gig
16661,16661," dude, come on... at least rotate that ****!",negative,0.0,dude come least rotate
16662,16662,ran over a worm skating...  poor wormie. but glad be to back.,positive,1.0,ran worm skating poor wormie glad back
16663,16663,"The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window.....",negative,0.0,aila cyclone left house calcutta broken sunshade balcony huge branch tree thru bathroom window
16665,16665, you must ask the Cubs fans. I can`t fathom it myself.,negative,0.0,must ask cub fan cant fathom
16666,16666,V Yorks Lancs on the telly. Not going too well for Yorkshire.,negative,0.0,v york lancs telly going well yorkshire
16667,16667,I always want to be perfect. Thatï¿½s so hard cause I even know that itï¿½s impossible. ...,negative,0.0,always want perfect thatï ½s hard cause even know itï ½s impossible
16669,16669,"Yay, I won at the  Bags #Giveaway from . And those bags are so pretty!! Or maybe I`ll have a belt? We`ll see!",positive,1.0,yay bag giveaway bag pretty maybe ill belt well see
16670,16670,My poor mouth poor,negative,0.0,poor mouth poor
16671,16671,"So it`s rainy in Georgia, what do I do? Wear bright colors and hope the sun comes out!  (I`m doubtful that this is going to work)",negative,0.0,rainy georgia wear bright color hope sun come im doubtful going work
16674,16674,i`m so i happy aced my final!,positive,1.0,im happy aced final
16675,16675, My son is back at school today - feeling much better. He wasn`t too sick...he didn`t stop eating!,positive,1.0,son back school today feeling much better wasnt sickhe didnt stop eating
16676,16676,"Sometimes games are cruel because they`re not real... like last night I when won $128,600 on Wheel of Fortune",negative,0.0,sometimes game cruel theyre real like last night wheel fortune
16677,16677,  that`s sad. Trauma... Future serial killer...,negative,0.0,thats sad trauma future serial killer
16679,16679, Welcome to Twitter  I hoped it wouldn`t be long before you saw the light and joined us!,positive,1.0,welcome twitter hoped wouldnt long saw light joined u
16681,16681,exams are the worst mahn!! 2 to go,negative,0.0,exam worst mahn go
16682,16682,it  could be worse  so u usually a nite owl?,negative,0.0,could worse u usually nite owl
16684,16684, thats funny.. actually.. i could use a haircut...might be growing out it thru August for Woodstock Anniversary Party....40 yrs,negative,0.0,thats funny actually could use haircutmight growing thru august woodstock anniversary party yr
16686,16686,Mad quiz because 5 answer on the BET Ford Fusion sweepstakes are all wrong,negative,0.0,mad quiz answer bet ford fusion sweepstakes wrong
16689,16689,"?  ... thx for ur msg, so awesome!  luv the new single! xoxo http://tr.im/kpDW",positive,1.0,thx ur msg awesome luv new single xoxo httptrimkpdw
16692,16692,not a good very day at the house,negative,0.0,good day house
16693,16693, You too!   Happy Mom`s get to rule and kids have to take it day,positive,1.0,happy mom get rule kid take day
16694,16694, Didn`t for work me  Except when I used the word autofollow and got followed by an bot selling an autofollow program.,negative,0.0,didnt work except used word autofollow got followed bot selling autofollow program
